Time,Frame,WT,QW1,QW2,QW3,QW4,QW5,QW6,QW7,QW8,QW9,QW10,QW11,QW12
115.628,57814,8.8769,11.3219,10.8665,4.0573,7.9798,7.6975,5.5392,7.3088,8.2604,7.261,11.8691,3.7039,3.668
115.63,57815,8.7028,11.1926,10.7108,3.9634,7.7307,6.9088,5.2246,7.2352,8.1914,7.5291,11.7108,3.6377,3.5593
115.632,57816,9.1716,11.176,10.8313,3.5209,7.8633,7.3592,5.7934,8.4432,8.2833,6.9035,11.6131,4.1485,3.9399
115.634,57817,8.9557,11.0346,11.0217,4.13,8.0423,7.1352,5.6612,8.3373,7.764,7.0674,11.6275,3.8419,3.8613
115.636,57818,8.7834,11.6643,10.644,4.0689,7.7303,7.2033,5.7911,7.6006,8.2772,7.93,12.3951,4.1659,4.4536
115.638,57819,8.5343,11.0533,10.7407,3.8293,8.0212,6.8695,5.6918,7.0247,7.4453,7.5028,11.6632,3.9506,3.7788
115.64,57820,8.604,11.7844,11.5907,4.008,7.8458,7.1579,5.7755,7.8643,8.2252,8.2513,12.092,3.9608,3.8251
115.642,57821,9.2911,11.0621,10.7926,3.6512,7.7992,6.2417,5.7778,8.153,7.7286,7.5647,11.6201,3.6879,3.5295
115.644,57822,8.8053,11.3822,11.5379,3.5578,7.566,7.1687,5.7055,7.6884,7.2035,8.361,11.6207,3.6929,4.3147
115.646,57823,8.8629,10.4708,10.8599,4.2345,7.3263,7.0124,5.3413,7.7617,7.0492,7.6847,11.7097,4.1161,3.3932
115.648,57824,9.4156,10.6256,11.4126,3.7413,7.68,7.0922,5.7347,7.7896,7.1866,7.8007,11.3141,3.9182,4.0057
115.65,57825,9.4715,10.787,11.3223,3.6588,7.2689,7.5302,5.7131,7.6208,7.7622,6.8783,12.0429,3.5279,3.4269
115.652,57826,8.6142,11.1206,11.3391,3.7239,8.0977,7.1863,5.3505,8.0991,8.3353,6.6782,11.998,3.5724,3.2086
115.654,57827,9.2131,11.0003,11.6447,3.5929,7.7099,7.5338,5.7545,7.9348,7.7657,7.679,11.257,3.9413,3.6648
115.656,57828,8.6725,11.2307,11.9661,3.5993,7.9812,6.7011,5.7282,7.1441,7.6913,7.8015,10.9622,3.4919,3.76
115.658,57829,9.0736,11.1613,11.8057,4.3003,7.1845,6.691,5.9304,7.543,8.3388,7.3237,10.9983,3.621,3.8078
115.66,57830,9.0139,11.4095,11.763,4.0676,7.3412,6.7537,5.5517,8.0133,9.1565,7.4686,11.8098,3.5931,3.7187
115.662,57831,9.5377,10.8723,11.7278,4.1874,7.2941,7.0277,5.5967,7.4669,7.8714,7.3992,11.3302,4.0757,3.7785
115.664,57832,8.6768,10.9052,10.8919,4.0906,7.6628,6.9908,5.3964,7.7707,7.4496,8.2692,11.5717,4.0613,3.5389
115.666,57833,9.6534,10.7793,10.6064,4.1473,7.8117,7.543,5.8846,7.2414,7.8326,8.091,11.6409,3.5398,3.4921
115.668,57834,8.6171,10.7137,11.3081,4.032,7.5542,7.2576,5.6406,7.6746,7.9703,7.8123,12.0071,3.3413,3.707
115.67,57835,9.0802,11.4583,10.824,4.1756,7.52,8.0396,6.015,7.7939,8.244,7.1915,11.1668,4.0099,3.8315
115.672,57836,8.3729,10.9179,10.9139,4.1091,7.645,7.3788,6.0517,7.6018,8.6942,7.233,12.32,3.6302,4.2649
115.674,57837,8.6021,11.3488,11.4393,3.722,8.0333,7.0526,5.8295,7.9996,7.6361,7.0102,11.6137,3.3964,4.3135
115.676,57838,8.3947,11.4607,10.81,4.0289,7.6976,7.1382,5.4727,7.5247,7.6938,6.9671,12.2122,3.8362,3.9219
115.678,57839,8.7754,10.9434,11.1079,3.548,7.5946,7.6225,5.8741,8.7022,7.8473,7.0889,11.58,4.0038,3.9056
115.68,57840,8.794,10.7941,10.9429,3.7047,8.0951,7.5883,5.6109,8.7957,7.4935,7.0711,11.8809,3.2134,3.7303
115.682,57841,8.5209,11.3422,11.3668,4.3417,7.8326,6.8765,5.5797,7.8875,7.8458,6.6846,12.0361,3.8124,3.6836
115.684,57842,9.0866,10.6805,11.2999,4.2582,8.4962,6.819,5.6472,7.5455,7.6996,8.1323,11.8137,3.6104,3.6412
115.686,57843,8.6661,10.6498,10.931,4.1754,7.6847,7.1604,5.8234,7.9382,7.3407,8.0795,12.3687,3.3717,3.3798
115.688,57844,8.8312,11.6898,11.3762,4.1111,7.7292,6.9387,5.6804,8.6024,7.5921,7.5719,11.8374,3.9127,3.3768
115.69,57845,9.4499,11.6109,11.4606,3.7583,7.5961,7.0111,5.4283,8.0087,8.2647,7.3685,11.7796,4.0247,3.6977
115.692,57846,9.0523,11.5158,11.5704,4.2916,7.2624,7.4857,5.9543,8.0747,7.201,7.2247,12.2222,3.7659,3.8844
115.694,57847,8.9213,11.4993,10.6789,3.8548,8.0687,7.6595,5.3956,7.7828,7.6327,8.0753,12.1544,3.4207,3.9514
115.696,57848,8.5373,11.2453,11.518,4.0729,7.8976,7.1041,5.6931,8.1764,7.9665,7.4224,12.208,3.681,3.4375
115.698,57849,9.7381,11.0575,10.8599,3.4801,7.6,8.3697,5.8206,7.9481,7.1757,7.2373,12.0367,3.8643,3.6166
115.7,57850,9.0624,10.8362,11.2426,3.6777,7.8255,7.7999,5.8998,7.9318,7.7134,7.957,11.4451,3.9677,4.1486
115.702,57851,8.9323,10.998,11.2438,4.562,7.9368,7.436,5.2228,7.4013,8.1311,7.9994,11.6011,4.0983,3.4579
115.704,57852,9.2538,11.7084,10.29,3.8638,7.7479,7.6063,5.6418,7.8958,7.8963,8.0215,11.6566,4.1953,3.4152
115.706,57853,8.8425,10.7152,10.7334,4.0426,7.6185,7.3714,5.5109,7.8851,7.8248,8.0909,11.6944,3.6756,3.7853
115.708,57854,9.2454,11.3934,10.582,3.7926,7.6271,7.2804,5.548,8.5603,7.4223,7.3314,11.7534,3.511,3.5381
115.71,57855,9.2434,10.7442,11.1121,3.738,7.0703,7.865,5.6983,7.8692,7.4205,7.1454,11.6978,4.2006,3.519
115.712,57856,8.884,11.4329,10.9033,4.0206,7.6848,8.5384,5.7621,7.2693,7.3999,7.4141,11.6538,3.9608,3.4094
115.714,57857,8.9958,10.7544,11.5173,3.8941,7.9417,7.0668,5.4539,7.3075,7.7221,7.6111,11.439,3.4312,4.0927
115.716,57858,9.0582,10.7951,11.1532,4.0918,7.5355,7.8531,5.8379,7.5881,7.2995,7.2333,11.1991,3.2358,3.7648
115.718,57859,8.605,11.0116,11.0609,3.7468,7.1871,7.4041,5.7302,7.9642,7.0618,7.9252,11.7874,3.6525,4.1331
115.72,57860,8.8856,11.4944,10.9323,3.449,7.7357,7.2014,5.743,7.9806,8.7318,7.2161,11.6418,3.5746,3.2348
115.722,57861,9.6949,11.3056,10.4508,4.12,7.6156,7.5491,5.7827,8.7095,9.9247,7.6008,11.8398,3.6696,3.8667
115.724,57862,9.2878,11.4881,10.7658,3.8413,7.7319,6.9608,5.964,7.5313,8.0821,7.7671,11.5319,3.7857,3.6565
115.726,57863,9.1181,11.2907,11.0051,3.7014,8.1413,6.9957,5.995,7.7156,8.1459,8.0299,12.0867,3.2435,3.8998
115.728,57864,8.6897,11.131,10.4239,3.5316,7.4157,7.0622,5.7267,8.2231,7.6282,7.9436,11.4067,3.6957,3.4076
115.73,57865,9.0138,11.2781,10.5887,4.0913,7.2498,7.5069,5.718,7.9698,7.5682,7.8003,11.9341,3.7761,3.6558
115.732,57866,8.9601,10.6132,10.389,3.4282,7.6368,7.1052,5.6536,7.958,7.432,7.3423,11.6669,3.9364,3.5808
115.734,57867,8.9268,10.8066,10.7597,3.8299,7.4695,7.5643,5.8053,7.9078,7.1071,7.229,12.0484,3.6251,3.9863
115.736,57868,9.0393,10.6567,11.2178,3.5079,7.2534,7.18,5.4212,8.3011,7.7522,7.3576,11.5505,3.7864,3.4863
115.738,57869,8.5365,11.6172,11.0102,4.0222,7.0728,7.405,5.8095,7.562,7.4109,7.8455,11.4441,3.8662,3.3883
115.74,57870,9.1772,11.3452,11.9772,3.897,6.8167,7.7665,5.757,8.1313,7.5598,7.3674,12.156,3.703,3.6586
115.742,57871,8.3803,11.7236,11.0345,3.4063,6.9155,7.7171,5.6208,8.6675,8.1223,7.4371,11.6261,3.5799,4.0843
115.744,57872,9.3513,11.5875,11.3553,3.5726,7.4854,7.4518,5.8809,7.8339,7.5808,7.2158,11.5173,4.2489,4.1408
115.746,57873,9.0441,11.2214,11.8086,3.9119,7.2828,7.6998,5.6675,7.7554,7.696,7.4366,11.7687,3.6992,3.7298
115.748,57874,9.4057,11.2954,11.5165,3.6145,7.4643,7.9939,5.2546,8.1931,7.6711,8.2141,12.1037,3.6247,3.7688
115.75,57875,9.089,11.5815,11.2787,3.7,7.3485,7.655,5.9263,8.0182,7.9043,7.4044,11.5651,3.6064,3.912
115.752,57876,9.5129,11.263,11.2637,3.5448,7.2825,7.8064,5.8062,7.7023,7.8135,7.1017,11.4455,3.566,3.4922
115.754,57877,9.1373,11.3412,10.9841,3.7249,7.2981,7.599,5.3924,8.1163,8.3042,7.9702,11.7967,3.0965,3.9686
115.756,57878,9.0696,11.0722,10.7922,3.6513,7.5351,8.0116,5.8445,7.9663,7.9538,7.3696,11.8423,3.748,4.7062
115.758,57879,8.7646,11.1465,11.3918,4.2,7.6705,7.0443,5.6821,7.5475,7.789,7.5562,12.0423,3.5935,3.6004
115.76,57880,8.9109,11.2157,11.1745,4.2807,7.5705,8.2383,5.958,7.5365,8.1395,7.7812,12.0113,3.4388,3.8785
115.762,57881,8.8308,11.7537,11.2624,4.1103,7.0841,7.4958,5.8025,7.7094,7.688,7.8282,11.8072,3.4212,4.1783
115.764,57882,9.2178,11.8751,11.16,3.6433,7.536,7.573,5.9071,7.7068,7.4026,7.8446,11.8793,3.5413,3.8661
115.766,57883,9.1984,11.3252,11.4026,3.8775,7.6231,7.1761,5.5055,7.0055,7.942,7.3845,11.7705,3.5609,4.1903
115.768,57884,8.6445,11.2442,10.8491,3.2066,7.8073,7.7032,5.8766,7.3456,7.9962,7.0418,11.803,3.9211,3.9575
115.77,57885,9.3761,11.1456,11.0975,3.9423,7.6519,7.811,5.6883,7.9157,7.8864,7.2899,11.388,3.7672,4.2289
115.772,57886,8.7969,11.4742,11.023,3.8668,7.8121,7.8322,5.6882,8.5968,7.9007,7.2814,11.8271,3.6647,3.7728
115.774,57887,9.1362,10.8462,10.6561,4.2168,7.4712,6.968,5.7652,9.0849,8.5499,7.7121,12.0729,3.6357,3.8271
115.776,57888,8.9268,11.5218,11.5633,3.7502,7.825,7.6203,5.8116,7.9246,8.1472,7.6041,12.1768,3.348,4.4245
115.778,57889,9.2091,11.6394,11.1193,3.7108,7.2773,7.0112,5.7661,7.8968,8.8158,7.3166,12.3292,4.0845,4.1231
115.78,57890,8.686,11.5976,11.0635,4.4339,7.5127,8.2671,5.8167,8.895,7.8023,7.3771,11.9715,3.8901,3.6154
115.782,57891,9.4262,10.8973,11.4799,3.9803,7.3532,7.9063,6.0368,8.9177,8.4973,7.9962,11.9323,3.6334,3.9947
115.784,57892,9.0384,10.903,10.917,4.014,7.694,7.8396,6.0321,8.102,8.4742,7.8719,12.2423,3.397,3.6605
115.786,57893,9.7622,11.1216,11.4124,3.7028,7.748,7.5311,5.9347,7.4295,8.384,8.27,12.1719,3.52,3.3199
115.788,57894,9.1544,11.3574,11.0434,4.1558,8.1287,7.4558,5.937,8.332,8.1258,7.5247,11.8776,3.301,3.7466
115.79,57895,9.2586,11.2416,11.5331,3.5958,8.0731,6.8219,5.9718,7.5709,8.3767,7.5803,12.1387,3.7199,4.1607
115.792,57896,8.5412,11.3257,11.4199,4.0733,7.5172,7.8761,6.2788,7.1309,9.607,7.6397,11.5245,3.6898,3.7165
115.794,57897,8.9408,11.6185,11.7368,4.1672,7.6372,7.5492,5.5691,6.7635,8.6489,7.314,11.7714,3.6167,3.7868
115.796,57898,9.9212,11.6197,11.5055,3.6636,7.7236,7.8529,5.578,8.0725,8.3402,7.5122,11.9205,3.9003,3.719
115.798,57899,9.4092,11.8629,11.4981,3.4507,7.3461,7.305,5.7579,7.7134,8.9077,7.0065,12.5886,3.3144,3.8279
115.8,57900,9.7081,11.4139,11.1263,3.7836,7.7707,7.5637,5.6623,7.964,8.409,7.2068,11.6834,3.5164,3.2904
115.802,57901,9.6189,11.5866,11.2356,4.3526,7.4933,7.7628,5.377,7.7482,9.802,7.8745,11.9231,4.3392,3.6727
115.804,57902,9.0288,11.822,11.6165,3.802,7.0358,7.0735,5.8393,7.1088,10.1595,7.6213,12.3335,3.6461,3.7418
115.806,57903,9.4179,11.477,11.0893,3.7999,7.3919,7.1798,5.8271,8.1669,8.9979,7.1746,11.4383,4.1014,3.984
115.808,57904,9.0025,11.3556,11.407,4.1455,7.9764,7.3343,5.6014,7.4197,9.3156,7.0879,11.7713,3.784,4.5857
115.81,57905,8.8684,11.0511,11.3104,3.8851,7.8088,6.9928,5.9182,8.4222,8.4384,7.6036,11.5918,4.2325,3.8767
115.812,57906,9.2516,11.6706,11.7812,3.9472,7.5437,7.7908,5.7472,8.3813,8.3619,7.6369,11.6219,3.9789,3.3698
115.814,57907,9.4571,10.6589,11.4465,4.2612,7.6404,6.7871,5.6141,8.1286,9.0386,7.1205,12.168,4.0435,3.3801
115.816,57908,8.888,11.822,11.4841,3.969,7.1393,6.673,5.6017,7.5528,9.5696,6.5617,11.6438,3.4519,3.6465
115.818,57909,9.1248,11.3328,11.2856,3.5246,7.6195,7.3514,5.6695,8.0116,8.9365,6.8385,12.0228,3.9338,3.4174
115.82,57910,8.7747,10.8126,11.4766,3.8715,7.3381,7.4524,5.7822,8.6945,9.874,7.0439,11.6964,3.5108,3.6776
115.822,57911,8.4997,11.1765,11.5148,3.83,7.1377,7.6822,5.6314,7.7314,9.3566,7.5678,12.1098,3.6862,3.3922
115.824,57912,8.8556,11.9779,11.3319,3.5006,7.434,7.2971,5.7597,7.8358,9.5054,7.0563,12.2268,4.2669,3.4097
115.826,57913,8.8119,11.3366,11.3874,3.6994,7.4816,7.8377,5.6777,8.0147,7.9394,7.2558,12.0187,4.3483,3.8282
115.828,57914,8.8686,10.7523,11.526,3.8042,7.6626,7.8318,5.5713,7.7992,8.885,6.7639,11.4646,4.4143,3.9263
115.83,57915,8.8028,11.1661,11.3662,3.6907,7.6954,7.4732,5.624,7.7885,7.849,7.2065,12.0517,3.9405,3.9351
115.832,57916,8.9365,11.285,11.1839,4.233,7.2538,7.3812,5.6893,7.7317,9.1833,7.1231,11.9549,4.0738,3.7323
115.834,57917,8.861,10.8885,10.9652,4.0278,7.3578,7.375,5.7752,7.7696,9.4563,7.7871,12.1293,4.0587,3.2906
115.836,57918,9.2196,11.4856,11.4673,3.7351,7.3386,6.9437,5.4938,8.2791,8.6788,7.0088,11.819,3.7982,3.65
115.838,57919,8.8842,11.4905,10.7813,3.9285,7.7368,7.3488,5.606,8.1697,8.4587,7.1258,12.1358,3.5768,3.7143
115.84,57920,8.9265,11.2378,11.1798,4.0273,7.4033,7.3378,5.9646,8.0613,8.6802,7.2595,11.9764,3.3967,3.9204
115.842,57921,9.3212,11.4488,11.0255,3.6386,7.2924,7.3193,5.8433,7.6618,8.0051,7.2129,12.0528,3.6878,3.9043
115.844,57922,9.3551,10.8779,10.9548,3.815,6.9961,7.5426,5.6899,7.6429,8.9204,7.3188,11.8217,4.0446,3.3688
115.846,57923,8.6144,11.2537,10.7116,3.6778,7.736,7.9591,5.8179,7.5811,8.5691,7.5203,12.2082,3.4401,3.4162
115.848,57924,8.3931,11.6274,10.9723,3.893,7.0918,7.3386,5.8545,7.2367,8.4339,7.3488,11.7439,4.3642,3.7476
115.85,57925,9.0486,11.8232,10.8631,3.8637,7.4036,7.5552,5.6831,8.3405,8.2432,7.064,12.3841,3.4988,3.614
115.852,57926,9.0323,11.2679,10.8081,3.5096,7.2414,7.2934,5.4313,7.4852,7.6967,7.2133,11.924,3.5955,3.5617
115.854,57927,8.393,11.0406,10.6835,4.0497,7.2359,7.6913,5.7213,7.7629,7.7659,7.2397,11.8567,4.2444,3.818
115.856,57928,9.2173,11.2235,11.3223,3.8379,7.4453,7.0617,5.1933,7.8642,7.5336,6.8358,12.2182,3.6834,3.7966
115.858,57929,8.7364,11.0745,10.5672,4.0058,7.6414,7.5053,4.912,8.0483,7.5402,6.8966,12.1619,3.6087,3.5625
115.86,57930,9.1978,11.0888,10.7917,3.6344,7.8741,6.95,5.691,7.7422,7.8273,7.697,11.9667,3.5109,3.9538
115.862,57931,9.0162,10.5173,11.3021,3.5417,7.6869,7.5764,5.661,7.5419,8.3695,7.561,12.368,3.6998,3.7548
115.864,57932,8.7375,11.0097,11.5148,3.8856,8.2434,7.4363,5.8684,8.096,8.1418,8.1864,12.0638,3.6051,3.3469
115.866,57933,9.0239,11.1623,10.9209,4.1719,7.7474,7.5134,5.4611,7.9028,7.7046,7.3485,12.1931,4.0738,3.6237
115.868,57934,8.5509,11.1804,10.8685,3.9181,7.2478,6.4378,5.999,8.2526,7.9289,7.5348,12.3437,3.6333,3.396
115.87,57935,8.4392,10.9882,10.8129,3.6336,7.5262,7.2207,5.8177,8.4383,8.0586,7.4745,12.6093,3.466,4.3244
115.872,57936,9.0816,10.9043,10.7223,4.0609,7.4024,7.0642,5.9782,7.5593,7.3358,7.4914,12.4015,3.4763,4.0846
115.874,57937,8.7457,11.585,11.1871,3.7311,7.2176,7.3866,5.671,7.6012,7.7401,7.2807,12.2637,3.4974,4.3838
115.876,57938,9.3817,10.9591,12.5621,3.767,7.2117,7.0178,5.5641,8.0193,7.383,7.9364,11.9619,4.1337,3.5454
115.878,57939,8.9769,10.8084,11.0295,4.1339,7.3158,6.8336,5.5479,8.2883,7.5457,6.9774,12.2314,3.6247,3.7129
115.88,57940,8.8433,10.6444,11.5391,3.429,6.9911,7.5056,6.6229,7.7327,7.9583,7.8128,11.8821,3.2805,3.533
115.882,57941,8.8058,10.9761,11.1859,4.5882,7.9128,7.4515,6.445,8.1474,7.3846,7.0183,11.6403,3.5976,4.0341
115.884,57942,8.8608,11.4561,10.5218,4.7436,7.1992,7.6779,5.8802,7.6378,7.379,6.7076,12.3935,3.7115,3.6876
115.886,57943,8.0887,11.4628,10.6529,4.3993,7.6905,8.1502,6.0724,7.6298,7.5706,7.4942,11.8377,3.2895,3.6994
115.888,57944,8.7308,11.1241,11.6703,4.0947,8.0567,7.6959,5.7624,7.6075,7.2043,6.4932,12.4331,3.969,4.4633
115.89,57945,8.7531,11.2951,11.2985,3.8426,7.9994,7.2671,5.7777,7.7984,7.1327,7.136,12.4694,3.8143,3.3456
115.892,57946,8.4948,10.7326,11.0241,3.8951,8.1486,7.3124,5.9835,7.9819,7.6311,6.9197,12.2699,4.0039,4.2238
115.894,57947,8.7157,10.9213,11.6132,3.6995,7.8562,6.7682,5.5284,7.8023,8.264,7.39,12.542,4.1052,3.6412
115.896,57948,9.2685,11.0349,11.0561,3.5857,8.4378,7.3008,5.8188,8.3003,7.8864,6.9899,12.1945,3.5356,3.5585
115.898,57949,8.8659,11.1884,11.1184,3.9435,7.6813,7.7987,5.466,7.8977,7.9188,7.0825,11.9,3.6359,4.0948
115.9,57950,9.3157,10.6868,10.6454,3.9096,7.7767,7.3848,5.6721,8.5768,7.468,6.9411,12.2516,3.6048,3.8873
115.902,57951,8.4689,11.1319,11.132,3.9193,7.5771,7.7874,5.8256,8.0234,7.9379,7.0712,11.9147,3.7699,4.2218
115.904,57952,8.9546,11.1054,10.9567,3.6198,8.3047,7.39,5.5939,7.3352,7.744,7.9045,12.114,3.4978,4.7191
115.906,57953,9.0401,10.9057,10.6479,3.8197,7.4655,7.4735,5.7144,7.8526,7.5627,7.0461,12.2917,3.8105,3.3776
115.908,57954,9.0694,11.3713,11.3055,3.5299,8.0761,7.0323,5.6536,7.328,7.3836,8.7881,11.9312,3.5204,3.7544
115.91,57955,9.5686,10.9998,11.1431,3.8819,7.6456,6.8878,5.7329,7.3621,8.2625,7.6985,11.629,3.3824,3.9439
115.912,57956,8.9535,10.8696,11.6359,3.9935,7.9722,7.2991,5.5135,7.7486,8.0086,8.2694,12.2371,3.4201,3.8741
115.914,57957,9.4021,10.994,11.8385,3.8982,8.1577,7.3418,5.2081,7.8919,8.0529,8.1929,12.2958,3.7682,4.0466
115.916,57958,9.6232,10.7554,11.1471,3.4655,7.3397,7.8917,5.8327,8.244,8.1452,7.5796,12.0242,3.5071,3.4375
115.918,57959,8.7168,11.2278,11.2593,3.4924,7.6805,7.4909,6.1545,8.3436,7.9578,7.5741,11.7396,3.8082,3.8573
115.92,57960,9.1953,10.4447,10.6184,3.7527,7.6158,6.7695,5.8457,8.2904,8.635,7.1102,12.2826,3.505,4.3377
115.922,57961,8.8577,11.3791,11.7209,3.4529,8.0641,6.9416,5.9356,8.0862,7.1898,7.1609,12.0035,3.3789,3.3962
115.924,57962,9.2958,10.9945,10.6088,3.5589,7.718,7.3872,5.8891,7.5188,7.7812,7.6812,11.8274,3.7445,3.3714
115.926,57963,8.8498,11.3223,11.1764,4.0185,7.6664,7.2329,5.5977,8.1572,7.8225,7.7813,11.566,3.5256,3.4516
115.928,57964,8.8498,11.1114,10.9482,3.6002,8.0745,8.2988,5.7637,7.4806,7.5925,8.0444,11.7332,3.8866,4.0787
115.93,57965,9.2058,10.3746,11.7845,3.5573,7.9243,7.3319,5.6404,7.8753,8.1345,7.9253,11.8,3.9006,3.6199
115.932,57966,8.8322,11.2793,11.1931,3.9696,7.8823,8.0136,5.6532,8.2634,7.8345,7.4883,11.4733,4.2119,3.7539
115.934,57967,9.5587,11.2248,11.0251,3.6004,7.604,6.6368,5.8783,8.0934,7.8238,7.3367,11.5057,3.5934,4.0434
115.936,57968,9.0426,11.2432,11.1227,3.8842,7.7312,7.997,5.3873,7.6257,7.6758,7.0826,11.6243,3.4731,3.5357
115.938,57969,9.2692,11.0037,10.714,3.9968,7.7526,8.3476,5.7338,7.5715,7.4758,8.5333,11.9367,4.1252,3.8386
115.94,57970,9.1528,10.9288,11.3654,4.1557,7.9869,7.021,6.288,7.7738,7.8244,7.8855,11.8165,3.3497,3.87
115.942,57971,9.3156,11.2634,10.9645,3.7304,7.7773,7.1594,5.5985,7.4088,7.4096,7.4446,11.726,3.6381,3.9103
115.944,57972,8.4617,11.3454,11.6028,3.7096,7.8125,7.453,5.9087,7.7835,7.946,7.4216,11.3246,3.7143,3.8681
115.946,57973,8.6545,10.6945,11.7588,4.5966,8.3606,7.1487,5.7801,7.6937,7.8989,7.2344,12.1022,3.7038,4.0138
115.948,57974,8.9287,10.6447,11.2774,4.2128,8.0973,7.3983,5.7613,7.908,7.1377,7.1915,11.4355,3.7203,4.8518
115.95,57975,8.9479,10.6867,11.2307,3.9351,7.7824,7.7285,6.0114,7.3188,7.5405,7.4425,11.2879,3.7296,3.6537
115.952,57976,9.9233,10.899,11.0804,4.2396,8.0163,7.8855,5.9115,7.2367,7.5206,7.096,11.7161,3.4075,3.7012
115.954,57977,9.1563,10.7868,10.7724,3.8243,8.0366,7.0351,5.7909,7.718,7.5012,7.2277,12.0744,3.8691,4.7769
115.956,57978,9.6181,10.4596,11.1084,3.7847,8.2584,7.8796,5.8183,7.4316,7.2566,6.8749,11.6496,3.6937,4.2734
115.958,57979,9.0428,10.2956,11.1772,4.4304,7.8865,6.9077,5.7393,7.5326,7.9534,7.2776,11.9122,3.844,4.0266
115.96,57980,8.8204,10.2711,11.1753,4.1731,8.256,7.3492,5.5156,8.7668,7.7686,7.6851,12.2292,3.7574,3.7874
115.962,57981,8.9134,10.6134,10.3076,4.0026,7.622,7.0425,5.0955,7.8036,8.372,7.4424,12.0994,3.5007,3.7177
115.964,57982,8.9699,10.6918,10.7613,3.791,7.2781,7.2294,5.3031,7.6442,8.4726,7.6793,12.3976,3.6528,4.2096
115.966,57983,8.2331,10.9474,10.9665,4.0134,7.8873,6.9391,5.6698,7.2258,8.2826,7.663,12.1681,3.893,3.4656
115.968,57984,8.4987,10.6992,10.8333,3.5949,8.1248,6.8568,6.0115,6.5425,7.3016,8.7878,11.7939,3.5728,3.5644
115.97,57985,9.024,10.7645,11.0519,4.03,7.7202,7.221,5.5267,6.8988,7.9789,7.5379,11.7674,3.674,3.8823
115.972,57986,8.4329,10.3701,10.9027,3.9022,8.4382,7.1429,6.2489,7.0726,7.8121,7.4902,11.9315,3.8824,3.6039
115.974,57987,8.753,10.5603,11.4042,3.772,8.0128,7.1625,5.4144,7.7691,7.1157,7.9303,11.2389,4.017,3.5171
115.976,57988,8.7832,10.9282,10.7552,3.5542,8.3659,7.1022,5.818,7.3464,7.6255,8.0719,12.2198,4.0202,4.0642
115.978,57989,9.2628,11.1317,11.145,3.7632,7.7046,7.4434,5.6832,7.1413,7.0627,7.002,11.5246,3.5789,3.7274
115.98,57990,9.8073,10.9489,11.2406,3.9234,8.1695,6.7863,5.8569,6.0662,7.3935,7.3248,12.0812,3.7534,4.2902
115.982,57991,8.7184,10.3713,10.9392,3.706,7.718,6.7536,5.6723,7.2214,7.3608,7.4214,11.6194,3.9413,3.7487
115.984,57992,8.3148,11.0733,10.8255,4.272,7.7808,6.9618,5.8319,6.9864,7.387,7.4129,11.1638,3.6187,3.8204
115.986,57993,8.6357,10.7993,10.8104,3.4552,7.594,6.6308,5.5989,7.0518,7.2002,7.5611,11.5387,3.8115,3.7251
115.988,57994,10.5281,10.8615,11.7098,4.1487,8.0069,7.2346,5.6878,6.9228,7.9248,7.5335,12.4022,3.9804,3.4635
115.99,57995,9.3702,10.6351,10.4971,3.5469,7.2672,7.7372,5.6358,7.3255,7.4164,7.0307,11.7434,3.5436,4.0033
115.992,57996,9.1341,11.4373,10.5355,3.9765,8.0158,7.1469,5.7885,7.4871,7.7432,7.1546,12.2104,4.0495,4.2702
115.994,57997,9.189,10.8489,10.4561,3.8167,7.2314,7.2755,6.1176,7.4048,7.9658,6.9606,11.4874,3.8581,3.4705
115.996,57998,8.8378,10.7654,11.8609,3.6873,7.5365,7.6232,5.857,7.4942,7.7849,7.3257,11.703,3.2451,3.6246
115.998,57999,8.7973,11.0298,11.3469,3.6477,7.5978,6.6965,5.7899,7.6914,7.4713,7.7645,11.7612,3.9563,4.0893
116,58000,8.8245,10.5724,11.4571,4.1309,7.3671,7.7696,6.022,7.6116,7.7353,6.9257,11.8949,3.6587,4.1195
116.002,58001,8.9787,11.4144,11.4569,3.8366,7.4857,7.2025,6.3717,7.5756,7.4187,6.944,11.8992,3.6437,4.0645
116.004,58002,9.2422,10.9639,11.565,4.1633,7.9783,7.4133,5.6595,6.7151,7.4674,6.8115,10.7919,4.1341,3.3747
116.006,58003,8.8219,10.4407,10.7789,4.0761,7.7525,7.0733,5.9741,7.6676,7.7644,6.9204,11.829,3.901,4.3845
116.008,58004,9.1899,10.7832,10.5901,4.206,7.9379,7.5961,5.9664,8.8141,7.5958,6.6627,11.6232,3.6643,3.8876
116.01,58005,9.0446,10.9486,10.8351,3.9111,7.4324,7.0766,5.7889,7.2167,7.6047,7.0617,11.4109,3.6956,3.4175
116.012,58006,9.3088,10.8035,11.3385,4.0012,7.4711,6.811,5.8883,6.7561,8.1257,7.5367,12.0102,3.8521,3.6728
116.014,58007,9.0862,10.3543,10.82,3.3707,7.5749,7.5528,5.7086,7.9882,7.4167,6.9742,11.7354,3.5229,3.357
116.016,58008,9.0571,9.9764,10.5625,3.9597,7.8367,6.9223,6.0117,7.7404,7.1456,6.8728,11.7077,3.6092,3.4558
116.018,58009,9.0622,10.241,11.0728,3.4264,7.5358,7.2068,5.6654,8.182,7.5574,7.4274,11.6212,3.5024,3.6526
116.02,58010,9.3151,10.3283,11.1969,3.8785,7.4748,7.1593,5.8836,8.2725,7.4534,7.8248,11.6063,4.2156,4.086
